"","id","run","prime","target","rt_raw","rt_log"
"362",17,1,"Black","tool",577.9,6.34641020949538
"363",17,1,"White","gun",495.05,6.19916597628425
"364",17,1,"White","tool",529.157894736842,6.26217426610498
"365",17,2,"Black","gun",475.15,6.15683248132235
"366",17,2,"Black","tool",521.78947368421,6.25157236701692
"367",17,2,"White","gun",480.526315789474,6.16326925361977
"368",17,2,"White","tool",536.25,6.26916376392399
"369",17,3,"Black","gun",458.526315789474,6.1207329707439
"370",17,3,"Black","tool",522.947368421053,6.2514567283768
"371",17,3,"White","gun",475.5,6.15530854862622
"372",17,3,"White","tool",520.736842105263,6.249117074756
"373",17,4,"Black","gun",467,6.1347479169317
"374",17,4,"Black","tool",518.611111111111,6.23997757422964
"375",17,4,"White","gun",462.65,6.12606089044728
"376",17,4,"White","tool",486.263157894737,6.17549753532175
"377",17,5,"Black","gun",431.263157894737,6.04486735011992
"378",17,5,"Black","tool",487.368421052632,6.17545767731132
"379",17,5,"White","gun",433.722222222222,6.05708481650859
"380",17,5,"White","tool",486.611111111111,6.16059881859473
"381",17,6,"Black","gun",453.133333333333,6.09277358359441
"382",17,6,"Black","tool",497.055555555556,6.19210460442883
"383",17,6,"White","gun",449.444444444444,6.09042604036976
"384",17,6,"White","tool",453.166666666667,6.08561588632756
"385",18,1,"Black","gun",468.8,6.13981359479425
"386",18,1,"Black","tool",519.15,6.24713624976067
"387",18,1,"White","gun",459.894736842105,6.12367761090661
"388",18,1,"White","tool",510.85,6.23071339865422
"389",18,2,"Black","gun",453.7,6.10744922399029
"390",18,2,"Black","tool",493.1,6.19416881330895
"391",18,2,"White","gun",447.428571428571,6.08613379776183
"392",18,2,"White","tool",471.315789473684,6.13287173832887
"393",18,3,"Black","gun",426.5,6.0451026206343
"394",18,3,"Black","tool",446.3,6.09546877686962
"395",18,3,"White","gun",436,6.07320894842743
"396",18,3,"White","tool",484.75,6.16931362468149
"397",18,4,"Black","gun",373.857142857143,5.91142035393141
"398",18,4,"Black","tool",454.7,6.11367474636107
"399",18,4,"White","gun",446.8,6.07207084428773
"400",18,4,"White","tool",436.263157894737,6.06388868452439
"401",18,5,"Black","gun",400,5.97046258537689
"402",18,5,"Black","tool",496.684210526316,6.19617948825512
"403",18,5,"White","gun",455.833333333333,6.10719930917187
"404",18,5,"White","tool",457.25,6.11211698897303
"405",18,6,"Black","gun",409.4,5.99807751403913
"406",18,6,"Black","tool",476.05,6.13521817153336
"407",18,6,"White","gun",444.3,6.08438392566774
"408",18,6,"White","tool",450.7,6.09794515756087
"409",19,1,"Black","gun",529.2,6.26032877741926
"410",19,1,"Black","tool",599.944444444444,6.3846823226334
"411",19,1,"White","gun",516,6.22962573484474
"412",19,1,"White","tool",548.777777777778,6.30221688330965
"413",19,2,"Black","gun",530.75,6.26348147283146
"414",19,2,"Black","tool",577.833333333333,6.34813344199336
"415",19,2,"White","gun",504.3,6.21450071152294
"416",19,2,"White","tool",563.8125,6.3176240719005
"417",19,3,"Black","gun",525.3,6.24681032631197
"418",19,3,"Black","tool",640.9,6.44642256497596
"419",19,3,"White","gun",531.65,6.26424534018033
"420",19,3,"White","tool",563.055555555556,6.32297378262794
"421",19,4,"Black","gun",493,6.19611435481606
"422",19,4,"Black","tool",588.4,6.35465758575163
"423",19,4,"White","gun",577.5,6.31280011251178
"424",19,4,"White","tool",540.666666666667,6.28561456896757
"425",19,5,"Black","gun",555.65,6.30535662326472
"426",19,5,"Black","tool",600.5,6.38273743441749
"427",19,5,"White","gun",531.8,6.26526824377119
"428",19,5,"White","tool",564.25,6.32294591816521
"429",19,6,"Black","gun",552.5,6.30417024554519
"430",19,6,"Black","tool",605.05,6.37072430388691
"431",19,6,"White","gun",547.473684210526,6.28596854567151
"432",19,6,"White","tool",542.933333333333,6.28446252589507
"433",20,1,"Black","gun",448.421052631579,6.10101255473022
"434",20,1,"Black","tool",467.736842105263,6.1374106788839
"435",20,1,"White","gun",413.526315789474,6.02086099785555
"436",20,1,"White","tool",453,6.10688013895476
"437",20,2,"Black","gun",434.647058823529,6.06980355474168
"438",20,2,"Black","tool",525.444444444444,6.2125736488767
"439",20,2,"White","gun",421.277777777778,6.03634970592524
"440",20,2,"White","tool",446.05,6.09319299521726
"441",20,3,"Black","gun",429.333333333333,6.05231306977604
"442",20,3,"Black","tool",438.6,6.08024375864388
"443",20,3,"White","gun",451,6.09873075307941
"444",20,3,"White","tool",439.35,6.07713563667309
"445",20,4,"Black","gun",407.833333333333,6.00051718909723
"446",20,4,"Black","tool",411.78947368421,6.01198451948108
"447",20,4,"White","gun",404.882352941176,5.99583988644014
"448",20,4,"White","tool",403.444444444444,5.99423798466492
"449",20,5,"Black","gun",427.9,6.05050481348734
"450",20,5,"Black","tool",433.15,6.06405891547928
"451",20,5,"White","gun",421.625,6.0373531841575
"452",20,5,"White","tool",415.421052631579,6.02385009304286
"453",20,6,"Black","gun",420.444444444444,6.03728566445127
"454",20,6,"Black","tool",411.7,6.01427652608444
"455",20,6,"White","gun",411.1875,6.01401426549109
"456",20,6,"White","tool",423.3,6.0367575437363
"457",21,1,"Black","gun",476.3,6.15713268784508
"458",21,1,"Black","tool",552.6,6.29475396768013
"459",21,1,"White","gun",505.35,6.21298128730275
"460",21,1,"White","tool",539.578947368421,6.2795984490086
"461",21,2,"Black","gun",515.5,6.2030963775714
"462",21,2,"Black","tool",487.736842105263,6.18442545401056
"463",21,2,"White","gun",483.75,6.1702662990701
"464",21,2,"White","tool",488.9,6.17283012334243
"465",21,3,"Black","gun",489.05,6.18708729806384
"466",21,3,"Black","tool",492.4,6.19319344971608
"467",21,3,"White","gun",487.947368421053,6.17899886502353
"468",21,3,"White","tool",513.55,6.22408600571372
"469",21,4,"Black","gun",482.842105263158,6.16819465781903
"470",21,4,"Black","tool",499.25,6.20502721865709
"471",21,4,"White","gun",492.3,6.1936979179743
"472",21,4,"White","tool",502.65,6.20933286576738
"473",21,5,"Black","gun",527.684210526316,6.24115567162642
"474",21,5,"Black","tool",515.75,6.22668945810592
"475",21,5,"White","gun",492.944444444444,6.18329295297089
"476",21,5,"White","tool",491.944444444444,6.18778280199579
"477",21,6,"Black","gun",487.05,6.16984179257438
"478",21,6,"Black","tool",507.833333333333,6.21902944138837
"479",21,6,"White","gun",502.2,6.20657473349475
"480",21,6,"White","tool",489.368421052632,6.17390259380139
"481",22,1,"Black","gun",546.95,6.29135229923616
"482",22,1,"Black","tool",703.21052631579,6.54134007235093
"483",22,1,"White","gun",719.1,6.54465452893771
"484",22,1,"White","tool",705.842105263158,6.54339094974209
"485",22,2,"Black","gun",579.222222222222,6.32944264810063
"486",22,2,"Black","tool",698.736842105263,6.52805673992151
"487",22,2,"White","gun",637.315789473684,6.41456262612934
"488",22,2,"White","tool",676.222222222222,6.49234236923201
"489",22,3,"Black","gun",631.588235294118,6.40727702895304
"490",22,3,"Black","tool",697.294117647059,6.53789998378363
"491",22,3,"White","gun",666.470588235294,6.47988122757189
"492",22,3,"White","tool",732.75,6.56588739798709
"493",22,4,"Black","gun",610.444444444444,6.38104851983114
"494",22,4,"Black","tool",680.222222222222,6.5057408846515
"495",22,4,"White","gun",621.666666666667,6.40078967335523
"496",22,4,"White","tool",653.3125,6.45318337586349
"497",22,5,"Black","gun",574.823529411765,6.30663768606976
"498",22,5,"Black","tool",726.352941176471,6.55515910157898
"499",22,5,"White","gun",663.941176470588,6.42156248573415
"500",22,5,"White","tool",579,6.34614170906275
"501",22,6,"Black","gun",511.923076923077,6.228333166034
"502",22,6,"Black","tool",812.0625,6.65607758059962
"503",22,6,"White","gun",696.375,6.50714579655453
"504",22,6,"White","tool",563.3125,6.33078684268387
"505",23,1,"Black","gun",394.7,5.9707816202858
"506",23,1,"Black","tool",488.666666666667,6.18267452999333
"507",23,1,"White","gun",413.473684210526,6.01808644551269
"508",23,1,"White","tool",458.157894736842,6.12299478350766
"509",23,2,"Black","gun",422.45,6.03310924074689
"510",23,2,"Black","tool",503.352941176471,6.21676811734761
"511",23,2,"White","gun",452.105263157895,6.105086629804
"512",23,2,"White","tool",462.052631578947,6.13158424343246
"513",23,3,"Black","gun",412.45,6.01356109701692
"514",23,3,"Black","tool",530.882352941176,6.25106910711971
"515",23,3,"White","gun",456.105263157895,6.1155135638707
"516",23,3,"White","tool",488.894736842105,6.1886000767458
"517",23,4,"Black","gun",408.75,6.00649708446664
"518",23,4,"Black","tool",511.45,6.21928041558452
"519",23,4,"White","gun",452.894736842105,6.10878602373002
"520",23,4,"White","tool",457.666666666667,6.11988825201691
"521",23,5,"Black","gun",470.111111111111,6.13923062979328
"522",23,5,"Black","tool",495.578947368421,6.19966617277437
"523",23,5,"White","gun",501.5,6.2049059300584
"524",23,5,"White","tool",506.105263157895,6.21478447813511
"525",23,6,"Black","gun",412.25,6.01706883993377
"526",23,6,"Black","tool",498.368421052632,6.20626924938946
"527",23,6,"White","gun",476.65,6.14326692329187
"528",23,6,"White","tool",503.9,6.21316487566984
"529",24,1,"Black","gun",502.894736842105,6.20079706963817
"530",24,1,"Black","tool",503.7,6.2168835728477
"531",24,1,"White","gun",495,6.1890687785347
"532",24,1,"White","tool",514.35,6.23390670532818
"533",24,2,"Black","gun",456.65,6.11176539707741
"534",24,2,"Black","tool",520.9,6.24215378884934
"535",24,2,"White","gun",524.4,6.22565150240935
"536",24,2,"White","tool",500.4,6.20383083948629
"537",24,3,"Black","gun",458.7,6.11250197171136
"538",24,3,"Black","tool",465.5,6.13684518528267
"539",24,3,"White","gun",460.7,6.12803583821748
"540",24,3,"White","tool",516.3,6.23645700595652
"541",24,4,"Black","gun",418.9,6.03232943251327
"542",24,4,"Black","tool",476.1,6.1605868957628
"543",24,4,"White","gun",490.736842105263,6.17765968737249
"544",24,4,"White","tool",461.368421052632,6.1298066730613
"545",24,5,"Black","gun",444.05,6.08104115843358
"546",24,5,"Black","tool",544.5,6.27459015276462
"547",24,5,"White","gun",469.684210526316,6.14594686922483
"548",24,5,"White","tool",485.75,6.17642194423132
"549",24,6,"Black","gun",441.222222222222,6.06214465397686
"550",24,6,"Black","tool",499.6,6.19269710505237
"551",24,6,"White","gun",461.35,6.12173834457956
"552",24,6,"White","tool",468.5,6.13518414327208
"553",25,1,"Black","gun",701.631578947368,6.50615532105238
"554",25,1,"Black","tool",575.1,6.3348219249994
"555",25,1,"White","gun",735.2,6.56253317898329
"556",25,1,"White","tool",576.1,6.33126853234588
"557",25,2,"Black","gun",633.263157894737,6.43720674550665
"558",25,2,"Black","tool",530.95,6.26419208883188
"559",25,2,"White","gun",704.3,6.51835236438358
"560",25,2,"White","tool",549.7,6.29903869728764
"561",25,3,"Black","gun",689.45,6.48635542474202
"562",25,3,"Black","tool",600.05,6.37048673661284
"563",25,3,"White","gun",663.35,6.45999773899772
"564",25,3,"White","tool",600.95,6.36019443837716
"565",25,4,"Black","gun",689.21052631579,6.49683938823037
"566",25,4,"Black","tool",634.15,6.42658871528248
"567",25,4,"White","gun",599.25,6.37997405437399
"568",25,4,"White","tool",595.1,6.35448199398659
"569",25,5,"Black","gun",781.764705882353,6.61309551624757
"570",25,5,"Black","tool",646.666666666667,6.43196482891927
"571",25,5,"White","gun",687.052631578947,6.49425056978529
"572",25,5,"White","tool",647.052631578947,6.41585976804935
"573",25,6,"Black","gun",764.263157894737,6.59094775569982
"574",25,6,"Black","tool",580.15,6.3448504475291
"575",25,6,"White","gun",688.368421052632,6.47194788494669
"576",25,6,"White","tool",517.15,6.24105332666396
"577",27,1,"Black","gun",522.55,6.25261242507115
"578",27,1,"Black","tool",549.6,6.3027783861082
"579",27,1,"White","gun",509.15,6.22717880592773
"580",27,1,"White","tool",525.1,6.25858439800905
"581",27,2,"Black","gun",486.25,6.18542292611221
"582",27,2,"Black","tool",531.3,6.27226652328784
"583",27,2,"White","gun",503.894736842105,6.2186496397606
"584",27,2,"White","tool",494.1,6.19817200946487
"585",27,3,"Black","gun",463.15,6.13374342714034
"586",27,3,"Black","tool",499.35,6.20901633270166
"587",27,3,"White","gun",484.45,6.17947885325624
"588",27,3,"White","tool",459.842105263158,6.12442408893275
"589",27,4,"Black","gun",471.9,6.15250331227706
"590",27,4,"Black","tool",493.7,6.20046134672531
"591",27,4,"White","gun",486.45,6.18486743590797
"592",27,4,"White","tool",471.05,6.14961720756404
"593",27,5,"Black","gun",458.65,6.12545471025077
"594",27,5,"Black","tool",468.15,6.14498361910945
"595",27,5,"White","gun",454.9,6.11622104809397
"596",27,5,"White","tool",452.65,6.11072838432374
"597",27,6,"Black","gun",466.25,6.13608586316715
"598",27,6,"Black","tool",488.3,6.18784889125427
"599",27,6,"White","gun",498.45,6.20850712404228
"600",27,6,"White","tool",459.25,6.12534936988884
"601",28,1,"Black","gun",544.947368421053,6.28207458815901
"602",28,1,"Black","tool",597.45,6.38327905947892
"603",28,1,"White","gun",547.8,6.29914728147363
"604",28,1,"White","tool",536.95,6.27984024498392
"605",28,2,"Black","gun",608.55,6.3867220768267
"606",28,2,"Black","tool",672.21052631579,6.48137400953364
"607",28,2,"White","gun",559.894736842105,6.32293170092124
"608",28,2,"White","tool",634.85,6.42781554848489
"609",28,3,"Black","gun",765.4375,6.57642963669349
"610",28,3,"Black","tool",670.5,6.47744899973971
"611",28,3,"White","gun",720.3125,6.52108436880047
"612",28,3,"White","tool",613.388888888889,6.38618954676845
"613",28,4,"Black","gun",595.375,6.36984143572726
"614",28,4,"Black","tool",609.857142857143,6.39509977139601
"615",28,4,"White","gun",674.4375,6.4950731360653
"616",28,4,"White","tool",581,6.34560731004763
"617",28,5,"Black","gun",581.9,6.34696625246072
"618",28,5,"Black","tool",624,6.41867197699861
"619",28,5,"White","gun",624.6,6.42721234709697
"620",28,5,"White","tool",557.45,6.31982970016427
"621",28,6,"Black","gun",583.333333333333,6.34739346012605
"622",28,6,"Black","tool",624.47619047619,6.38883088836744
"623",28,6,"White","gun",635.315789473684,6.42683052734553
"624",28,6,"White","tool",621.833333333333,6.41666129075013
"625",29,1,"Black","gun",467.3,6.13824225235653
"626",29,1,"Black","tool",511.631578947368,6.2180733441518
"627",29,1,"White","gun",494.78947368421,6.18268973860385
"628",29,1,"White","tool",591.823529411765,6.34025558220003
"629",29,2,"Black","gun",487.388888888889,6.18197990592463
"630",29,2,"Black","tool",537.842105263158,6.27605860184375
"631",29,2,"White","gun",530.947368421053,6.26235688706088
"632",29,2,"White","tool",505.1,6.21246923906974
"633",29,3,"Black","gun",512.2,6.23367340750977
"634",29,3,"Black","tool",506.421052631579,6.2221914308842
"635",29,3,"White","gun",538.7,6.28412848033114
"636",29,3,"White","tool",518.684210526316,6.24766287145826
"637",29,4,"Black","gun",521.85,6.24925703775416
"638",29,4,"Black","tool",559.263157894737,6.30473018751827
"639",29,4,"White","gun",527.6,6.26189173696191
"640",29,4,"White","tool",554.315789473684,6.30833576169089
"641",29,5,"Black","gun",514.647058823529,6.23448909017869
"642",29,5,"Black","tool",548.388888888889,6.30017551568337
"643",29,5,"White","gun",523.684210526316,6.25372885610659
"644",29,5,"White","tool",547.947368421053,6.30152342398681
"645",29,6,"Black","gun",548.4,6.28644253765184
"646",29,6,"Black","tool",564.176470588235,6.32668456087844
"647",29,6,"White","gun",558.333333333333,6.30600514907961
"648",29,6,"White","tool",518.15,6.248332823457
"649",30,1,"Black","gun",454.555555555556,6.11348529496087
"650",30,1,"Black","tool",511.15,6.2147429876741
"651",30,1,"White","gun",472.2,6.1498419517472
"652",30,1,"White","tool",455.578947368421,6.11276876486624
"653",30,2,"Black","gun",414.75,6.01895795932442
"654",30,2,"Black","tool",463.75,6.13451365128245
"655",30,2,"White","gun",458.1,6.12150834171524
"656",30,2,"White","tool",470.6,6.14815250708284
"657",30,3,"Black","gun",411.904761904762,6.00669452801504
"658",30,3,"Black","tool",458.157894736842,6.12133237778871
"659",30,3,"White","gun",434.6,6.06201053820476
"660",30,3,"White","tool",465.4,6.1356835582691
"661",30,4,"Black","gun",432.95,6.06474864583478
"662",30,4,"Black","tool",460.25,6.1253272188092
"663",30,4,"White","gun",451.4,6.10085423197562
"664",30,4,"White","tool",475.411764705882,6.15520897918409
"665",30,5,"Black","gun",434.85,6.055815482188
"666",30,5,"Black","tool",445,6.09248155325705
"667",30,5,"White","gun",446.055555555556,6.0845581317092
"668",30,5,"White","tool",442.45,6.08639573573378
"669",30,6,"Black","gun",424.368421052632,6.03823616826518
"670",30,6,"Black","tool",455.15,6.11867457831612
"671",30,6,"White","gun",425.368421052632,6.04869411819223
"672",30,6,"White","tool",434.578947368421,6.06879937408481
"673",31,1,"Black","gun",448.4,6.09864156906002
"674",31,1,"Black","tool",539.052631578947,6.28014108334406
"675",31,1,"White","gun",460.85,6.12554592905663
"676",31,1,"White","tool",547.78947368421,6.28716833730892
"677",31,2,"Black","gun",432.6,6.05902512776299
"678",31,2,"Black","tool",534.111111111111,6.2750428793368
"679",31,2,"White","gun",432.7,6.06491191498232
"680",31,2,"White","tool",502.45,6.21375261573195
"681",31,3,"Black","gun",430.5,6.05392778649492
"682",31,3,"Black","tool",487.526315789474,6.18356166721557
"683",31,3,"White","gun",443.85,6.08685835164423
"684",31,3,"White","tool",475.555555555556,6.15780202404649
"685",31,4,"Black","gun",469.3,6.13648266391452
"686",31,4,"Black","tool",510.222222222222,6.22803920497352
"687",31,4,"White","gun",460.25,6.12624673895544
"688",31,4,"White","tool",537.2,6.24236001775526
"689",31,5,"Black","gun",443.9,6.09121028148266
"690",31,5,"Black","tool",489.263157894737,6.18638362050751
"691",31,5,"White","gun",467.21052631579,6.13748408581588
"692",31,5,"White","tool",468.75,6.14769106782494
"693",31,6,"Black","gun",403.526315789474,5.99302091105025
"694",31,6,"Black","tool",448.473684210526,6.09963296957494
"695",31,6,"White","gun",399.736842105263,5.97851290077551
"696",31,6,"White","tool",452.45,6.10997332015619
"697",32,1,"Black","gun",479,6.16107766015625
"698",32,1,"Black","tool",525.65,6.25260353163459
"699",32,1,"White","gun",473.5,6.15248055569387
"700",32,1,"White","tool",519.75,6.23018243536944
"701",32,2,"Black","gun",477.65,6.16135400315511
"702",32,2,"Black","tool",500.684210526316,6.21431395741299
"703",32,2,"White","gun",462.3,6.12737312244864
"704",32,2,"White","tool",508.45,6.2249901911681
"705",32,3,"Black","gun",519.8,6.23165185280201
"706",32,3,"Black","tool",557.684210526316,6.30489990012341
"707",32,3,"White","gun",506.4,6.22005573603939
"708",32,3,"White","tool",560.9,6.28855883766863
"709",32,4,"Black","gun",544.944444444444,6.27471568248613
"710",32,4,"Black","tool",528.333333333333,6.25290671735619
"711",32,4,"White","gun",517.722222222222,6.22760515544459
"712",32,4,"White","tool",562.894736842105,6.3128865557434
"713",32,5,"Black","gun",483.823529411765,6.17176423286525
"714",32,5,"Black","tool",531.777777777778,6.26645100348217
"715",32,5,"White","gun",583.875,6.33977608227396
"716",32,5,"White","tool",597.75,6.34174684482494
"717",32,6,"Black","gun",542.5,6.28170483367011
"718",32,6,"Black","tool",615.45,6.39119018618319
"719",32,6,"White","gun",534,6.27461137352719
"720",32,6,"White","tool",522.75,6.25206564110539
